date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:09:15	45107/45107	---M--	200	added ('OK')	image/jpeg	etag:%22b033-5c7953a8e6e6b%22	https://dharma.crc.nd.edu/images/india/Ganj_Panorama1_copy.jpg	./dharma/dharma.crc.nd.edu/images/india/Ganj_Panorama1_copy.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal)
10:09:16	10593/10593	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:16%20GMT	https://dharma.crc.nd.edu/index.php/projects/mainvisualization/forum-models	./dharma/dharma.crc.nd.edu/index.php/projects/mainvisualization/forum-models.html	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:17	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:17%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=184&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index2030.html	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:17	39211/39211	---M--	200	added ('OK')	text/html	etag:%22992b-5d8b7a1473c85%22	https://dharma.crc.nd.edu/src/rome_lesson.html	./dharma/dharma.crc.nd.edu/src/rome_lesson.html	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:19	14529/14529	---M--	200	added ('OK')	image/jpeg	etag:%2238c1-5d8b5a813fc1a%22	https://dharma.crc.nd.edu/images/ProfileImages/headshot.jpeg	./dharma/dharma.crc.nd.edu/images/ProfileImages/headshot.jpg	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:20	121517/121517	---M--	200	added ('OK')	image/jpeg	etag:%221daad-5d8ddae4543b6%22	https://dharma.crc.nd.edu/images/ProfileImages/SY_square.jpg	./dharma/dharma.crc.nd.edu/images/ProfileImages/SY_square.jpg	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:21	70658/70658	---M--	200	added ('OK')	image/jpeg	etag:%2211402-53072b378d9c0%22	https://dharma.crc.nd.edu/images/india/river-front_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/river-front_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/river-front-study)
10:09:22	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:22%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=122&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index9ec9.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/river-front-study)
10:09:22	1188442/1188442	---M--	200	added ('OK')	image/jpeg	etag:%2212225a-5d8b5aa559145%22	https://dharma.crc.nd.edu/images/ProfileImages/chaoliW.jpeg	./dharma/dharma.crc.nd.edu/images/ProfileImages/chaoliW.jpg	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/visualization-forum)
10:09:22	8254/8254	---M--	200	added ('OK')	image/png	etag:%22203e-5c7a4d40d4563%22	https://dharma.crc.nd.edu/images/india/riverFrontStudyImageTitle.png	./dharma/dharma.crc.nd.edu/images/india/riverFrontStudyImageTitle.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/river-front-study)
10:09:24	9426/9426	---M--	200	added ('OK')	image/png	etag:%2224d2-5c7a7399f7648%22	https://dharma.crc.nd.edu/images/india/MumbaiImageTitle.png	./dharma/dharma.crc.nd.edu/images/india/MumbaiImageTitle.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india)
10:09:25	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:25%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=121&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index9132.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india)
10:09:25	883821/883821	---M--	200	added ('OK')	image/png	etag:%22d7c6d-5c7901046db1c%22	https://dharma.crc.nd.edu/images/india/river-front-jointed.png	./dharma/dharma.crc.nd.edu/images/india/river-front-jointed.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/river-front-study)
10:09:26	10397/10397	---M--	200	added ('OK')	image/png	etag:%22289d-5c7a6f7f7465f%22	https://dharma.crc.nd.edu/images/india/SeaLevelRiseImageTitle.png	./dharma/dharma.crc.nd.edu/images/india/SeaLevelRiseImageTitle.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/sea-level-rise)
10:09:26	210303/210303	---M--	200	added ('OK')	image/jpeg	etag:%223357f-5ca50fbe8a592%22	https://dharma.crc.nd.edu/images/india/history_of_mumbai.jpg	./dharma/dharma.crc.nd.edu/images/india/history_of_mumbai.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india)
10:09:28	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:28%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=175&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexffdb.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/sea-level-rise)
10:09:28	265086/265086	---M--	200	added ('OK')	image/png	etag:%2240b7e-5c81c5de470b8%22	https://dharma.crc.nd.edu/images/india/SeaLevelRiseB.png	./dharma/dharma.crc.nd.edu/images/india/SeaLevelRiseB.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/sea-level-rise)
10:09:29	243610/243610	---M--	200	added ('OK')	image/png	etag:%223b79a-5ca1b5c08c48e%22	https://dharma.crc.nd.edu/images/dharma/Integrated_Urban_Planning.png	./dharma/dharma.crc.nd.edu/images/dharma/Integrated_Urban_Planning.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/sea-level-rise)
10:09:29	15183/15183	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:29%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:30	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:30%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=132&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexbcc2.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:31	11472/11472	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:30%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/attendee-information	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/attendee-information.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:31	11987/11987	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:31%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/sponsors	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/sponsors.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:33	41581/41581	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:32%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/speakers	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/speakers.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:33	54745/54745	---M--	200	added ('OK')	image/jpeg	etag:%22d5d9-5319032bf4200%22	https://dharma.crc.nd.edu/images/italy/exhibit/exhibit_banner.jpg	./dharma/dharma.crc.nd.edu/images/italy/exhibit/exhibit_banner.jpg	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:34	14630/14630	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:09:34%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-4	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-4.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:36	9400/9400	---M--	200	added ('OK')	image/png	etag:%2224b8-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/nasa-logo.png	./dharma/dharma.crc.nd.edu/images/logos/nasa-logo.png	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:36	218241/218241	---M--	200	added ('OK')	image/jpeg	etag:%2235481-530daf9c515c0%22	https://dharma.crc.nd.edu/images/italy/griffin_filled_reverse_orange.jpg	./dharma/dharma.crc.nd.edu/images/italy/griffin_filled_reverse_orange.jpg	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:37	67483/67483	---M--	200	added ('OK')	image/png	etag:%221079b-53072792dc140%22	https://dharma.crc.nd.edu/images/logos/seal-lettering-horizontal.png	./dharma/dharma.crc.nd.edu/images/logos/seal-lettering-horizontal.png	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/symposium)
10:09:38	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:38%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=144&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index3550.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/exhibit)
10:09:39	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:39%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=178&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexdd2f.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican/evolution-of-cortile-del-belvedere)
10:09:39	502397/502397	---M--	200	added ('OK')	image/png	etag:%227aa7d-5c847e605751c%22	https://dharma.crc.nd.edu/images/italy/vatican/Cortile3.png	./dharma/dharma.crc.nd.edu/images/italy/vatican/Cortile3.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican/evolution-of-cortile-del-belvedere)
10:09:40	132951/132951	---M--	200	added ('OK')	image/png	etag:%2220757-5ecfc02523a18%22	https://dharma.crc.nd.edu/images/italy/vatican/VaticanWritingImage1.png	./dharma/dharma.crc.nd.edu/images/italy/vatican/VaticanWritingImage1.png	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican/vatican-publications)
10:09:40	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:40%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=186&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexcddc.html	(from https://dharma.crc.nd.edu/index.php/projects/italy/vatican/vatican-publications)
10:09:41	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:41%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=126&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index10f5.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/mumbai)
10:09:42	419624/419624	---M--	200	added ('OK')	image/png	etag:%2266728-5c7aa0bae065b%22	https://dharma.crc.nd.edu/images/india/MumbaiStudioPlan1.png	./dharma/dharma.crc.nd.edu/images/india/MumbaiStudioPlan1.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/mumbai)
10:09:42	218982/218982	---M--	200	added ('OK')	image/png	etag:%2235766-5ca296d4969b3%22	https://dharma.crc.nd.edu/images/dharma/Mumbai_Long_term_Goals.png	./dharma/dharma.crc.nd.edu/images/dharma/Mumbai_Long_term_Goals.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/india/mumbai)
10:09:43	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:43%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=181&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexcb28.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-today)
10:09:45	610358/610358	---M--	200	added ('OK')	image/png	etag:%2295036-5c7e36ab98a7f%22	https://dharma.crc.nd.edu/images/india/TajTourismA.png	./dharma/dharma.crc.nd.edu/images/india/TajTourismA.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-today)
10:09:45	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:45%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=180&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index072a.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu)
10:09:45	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:45%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=182&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index28ce.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-tomorrow)
10:09:46	331108/331108	---M--	200	added ('OK')	image/png	etag:%2250d64-5c7e397c607ea%22	https://dharma.crc.nd.edu/images/india/TajRestoA.png	./dharma/dharma.crc.nd.edu/images/india/TajRestoA.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-tomorrow)
10:09:47	9336/9336	---M--	200	added ('OK')	image/png	etag:%222478-5c7a4eb0dcaad%22	https://dharma.crc.nd.edu/images/india/itmadTombImageTitle.png	./dharma/dharma.crc.nd.edu/images/india/itmadTombImageTitle.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:47	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:47%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=124&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexc5fb.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:47	333683/333683	---M--	200	added ('OK')	image/jpeg	etag:%2251773-53072b378d9c0%22	https://dharma.crc.nd.edu/images/india/itmad-data_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/itmad-data_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:49	255009/255009	---M--	200	added ('OK')	image/png	etag:%223e421-5c7943865ef21%22	https://dharma.crc.nd.edu/images/india/itmadeleFull.png	./dharma/dharma.crc.nd.edu/images/india/itmadeleFull.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:50	1494374/1494374	---M--	200	added ('OK')	image/png	etag:%2216cd66-5c7e3b2a32a42%22	https://dharma.crc.nd.edu/images/india/TajScanA.png	./dharma/dharma.crc.nd.edu/images/india/TajScanA.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/taj-mahal/taj-today)
10:09:51	97048/97048	---M--	200	added ('OK')	image/jpeg	etag:%2217b18-53072b378d9c0%22	https://dharma.crc.nd.edu/images/india/akbar_ph.jpg	./dharma/dharma.crc.nd.edu/images/india/akbar_ph.jpg	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb)
10:09:52	607092/607092	---M--	200	added ('OK')	image/png	etag:%2294374-5c794134edf22%22	https://dharma.crc.nd.edu/images/india/itmadexteriorfull.png	./dharma/dharma.crc.nd.edu/images/india/itmadexteriorfull.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:52	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:52%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=123&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index548d.html	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb)
10:09:52	8432/8432	---M--	200	added ('OK')	image/png	etag:%2220f0-5c7a4dc636347%22	https://dharma.crc.nd.edu/images/india/akbarTombImageTitle.png	./dharma/dharma.crc.nd.edu/images/india/akbarTombImageTitle.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb)
10:09:52	1133533/1133533	---M--	200	added ('OK')	image/png	etag:%22114bdd-5c794134ed752%22	https://dharma.crc.nd.edu/images/india/itmaddetailfull.png	./dharma/dharma.crc.nd.edu/images/india/itmaddetailfull.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/itmad-ud-daulah-tomb)
10:09:54	337982/337982	---M--	200	added ('OK')	image/png	etag:%225283e-5c7939eaf6a8c%22	https://dharma.crc.nd.edu/images/india/akbarFull.png	./dharma/dharma.crc.nd.edu/images/india/akbarFull.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb)
10:09:55	649/649	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:55%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=0&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/indexa824.html	(from https://dharma.crc.nd.edu/index.php/projects/italy)
10:09:55	618778/618778	---M--	200	added ('OK')	image/png	etag:%229711a-5c793c864c5aa%22	https://dharma.crc.nd.edu/images/india/akbardetailFull.png	./dharma/dharma.crc.nd.edu/images/india/akbardetailFull.png	(from https://dharma.crc.nd.edu/index.php/projects/taj-mahal-menu/agra-menu/akbars-tomb)
10:09:55	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:09:55%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=190&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index403e.html	(from https://dharma.crc.nd.edu/index.php/projects/mainvisualization/forum-models)
10:09:55	13547/13547	---M--	200	added ('OK')	text/css	etag:%2234eb-5c625a2280478%22	https://dharma.crc.nd.edu/libs/potree/potree.css	./dharma/dharma.crc.nd.edu/libs/potree/potree.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:09:56	30747/30747	---M--	200	added ('OK')	text/css	etag:%22781b-5d8b539004e8f%22	https://dharma.crc.nd.edu/libs/jquery-ui/jquery-ui.min.css	./dharma/dharma.crc.nd.edu/libs/jquery-ui/jquery-ui.min.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:09:57	3645/3645	---M--	200	added ('OK')	text/css	etag:%22e3d-5d8b53900565f%22	https://dharma.crc.nd.edu/libs/openlayers3/ol.css	./dharma/dharma.crc.nd.edu/libs/openlayers3/ol.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:09:58	14921/14921	---M--	200	added ('OK')	text/css	etag:%223a49-5d8b5390065ff%22	https://dharma.crc.nd.edu/libs/spectrum/spectrum.css	./dharma/dharma.crc.nd.edu/libs/spectrum/spectrum.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:09:59	31855/31855	---M--	200	added ('OK')	text/css	etag:%227c6f-5d8b53900565f%22	https://dharma.crc.nd.edu/libs/jstree/themes/mixed/style.css	./dharma/dharma.crc.nd.edu/libs/jstree/themes/mixed/style.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:00	1006/1006	---M--	200	added ('OK')	text/css	etag:%223ee-5d8b539000456%22	https://dharma.crc.nd.edu/libs/Cesium/Widgets/CesiumWidget/CesiumWidget.css	./dharma/dharma.crc.nd.edu/libs/Cesium/Widgets/CesiumWidget/CesiumWidget.css	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:01	86709/86709	---M--	200	added ('OK')	application/javascript	etag:%22152b5-5d8b5390046bf%22	https://dharma.crc.nd.edu/libs/jquery/jquery-3.1.1.min.js	./dharma/dharma.crc.nd.edu/libs/jquery/jquery-3.1.1.min.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:02	79816/79816	---M--	200	added ('OK')	application/javascript	etag:%22137c8-5d8b5390065ff%22	https://dharma.crc.nd.edu/libs/spectrum/spectrum.js	./dharma/dharma.crc.nd.edu/libs/spectrum/spectrum.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:04	253668/253668	---M--	200	added ('OK')	application/javascript	etag:%223dee4-5d8b539004aa7%22	https://dharma.crc.nd.edu/libs/jquery-ui/jquery-ui.min.js	./dharma/dharma.crc.nd.edu/libs/jquery-ui/jquery-ui.min.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:04	3855/3855	---M--	200	added ('OK')	application/javascript	etag:%22f0f-5d8b539005e2f%22	https://dharma.crc.nd.edu/libs/other/BinaryHeap.js	./dharma/dharma.crc.nd.edu/libs/other/BinaryHeap.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:05	5766/5766	---M--	200	added ('OK')	application/javascript	etag:%221686-5d8b53900e2ff%22	https://dharma.crc.nd.edu/libs/tween/tween.min.js	./dharma/dharma.crc.nd.edu/libs/tween/tween.min.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:07	71974/71974	---M--	200	added ('OK')	application/javascript	etag:%2211926-5d8b539006217%22	https://dharma.crc.nd.edu/libs/proj4/proj4.js	./dharma/dharma.crc.nd.edu/libs/proj4/proj4.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:07	336396/336396	---M--	200	added ('OK')	application/javascript	etag:%225220c-5d8b539002b66%22	https://dharma.crc.nd.edu/libs/d3/d3.js	./dharma/dharma.crc.nd.edu/libs/d3/d3.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:09	31510/31510	---M--	200	added ('OK')	application/javascript	etag:%227b16-5d8b5390042d7%22	https://dharma.crc.nd.edu/libs/i18next/i18next.js	./dharma/dharma.crc.nd.edu/libs/i18next/i18next.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:10	509117/509117	---M--	200	added ('OK')	application/javascript	etag:%227c4bd-5d8b539005a47%22	https://dharma.crc.nd.edu/libs/openlayers3/ol.js	./dharma/dharma.crc.nd.edu/libs/openlayers3/ol.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:11	304599/304599	---M--	200	added ('OK')	application/javascript	etag:%224a5d7-5d8b539005277%22	https://dharma.crc.nd.edu/libs/jstree/jstree.js	./dharma/dharma.crc.nd.edu/libs/jstree/jstree.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:12	10420/10420	---M--	200	added ('OK')	application/javascript	etag:%2228b4-5d8b539006217%22	https://dharma.crc.nd.edu/libs/plasio/js/laslaz.js	./dharma/dharma.crc.nd.edu/libs/plasio/js/laslaz.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:13	250/250	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2015:10:13%20GMT	https://dharma.crc.nd.edu/src/'../libs/potree/resources/images/background.jpg'	./dharma/dharma.crc.nd.edu/src/'/libs/potree/resources/images/background.jpg'	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:16	164411/164411	---M--	200	added ('OK')	image/jpeg	etag:%222823b-5d8b540ba3c70%22	https://dharma.crc.nd.edu/resources/images/rome/tosArch.jpg	./dharma/dharma.crc.nd.edu/resources/images/rome/tosArch.jpg	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:16	2362769/2362769	---M--	200	added ('OK')	application/javascript	etag:%22240d91-5c625a2280478%22	https://dharma.crc.nd.edu/libs/potree/potree.js	./dharma/dharma.crc.nd.edu/libs/potree/potree.js	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:17	232/232	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2015:10:17%20GMT	https://dharma.crc.nd.edu/resources/images/rome/aossArch.jpg	./dharma/dharma.crc.nd.edu/resources/images/rome/aossArch.jpg	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:18	234/234	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20May%202024%2015:10:18%20GMT	https://dharma.crc.nd.edu/resources/images/rome/aossFigure.jpg	./dharma/dharma.crc.nd.edu/resources/images/rome/aossFigure.jpg	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:19	119798/119798	---M--	200	added ('OK')	image/png	etag:%221d3f6-5d8b540b7cf56%22	https://dharma.crc.nd.edu/resources/images/DHARMA_logo_long.png	./dharma/dharma.crc.nd.edu/resources/images/DHARMA_logo_long.png	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:20	6718/6718	---M--	200	added ('OK')	image/png	etag:%221a3e-5d8b540b70435%22	https://dharma.crc.nd.edu/resources/logo_small.png	./dharma/dharma.crc.nd.edu/resources/logo_small.png	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:21	4110788/4110788	---M--	200	added ('OK')	image/jpeg	etag:%223eb9c4-5d8b540bd3a12%22	https://dharma.crc.nd.edu/resources/images/rome/tosCornice.JPG	./dharma/dharma.crc.nd.edu/resources/images/rome/tosCornice.jpg	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:21	12220/12220	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:10:21%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/scientific-committee	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/scientific-committee.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3)
10:10:22	651/651	---M--	200	added ('OK')	application/opensearchdescription+xml	date:Mon,%2006%20May%202024%2015:10:22%20GMT	https://dharma.crc.nd.edu/index.php/component/search/?Itemid=134&format=opensearch	./dharma/dharma.crc.nd.edu/index.php/component/search/index9e65.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3)
10:10:22	3519882/3519882	---M--	200	added ('OK')	image/jpeg	etag:%2235b58a-5d8b540bb8879%22	https://dharma.crc.nd.edu/resources/images/rome/tovat.JPG	./dharma/dharma.crc.nd.edu/resources/images/rome/tovat.jpg	(from https://dharma.crc.nd.edu/src/rome_lesson.html)
10:10:23	11538/11538	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20May%202024%2015:10:22%20GMT	https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/organizers	./dharma/dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/organizers.html	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3)
10:10:23	56975/56975	---M--	200	added ('OK')	application/pdf	etag:%22de8f-5319ff693dd80%22	https://dharma.crc.nd.edu/images/italy/forum_2014/abstracts/packer_abstract.pdf	./dharma/dharma.crc.nd.edu/images/italy/forum_2014/abstracts/packer_abstract.pdf	(from https://dharma.crc.nd.edu/index.php/news-events/forum-symposium-2014/program/april-3)
